UserID;NameFirst;NameLast;NameFormal;UsesFormalName;GoesToClient;Description;RatingCount;RatingSum;InfoPrice;InfoBonus;CityID;ServiceRange;TimeTable;Operational;SubjectsStr;IsShowcase
1252;Rados³aw;Nazwiskowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;11;38;75z³;;27562;10;;1;"j. angielski;0;j. angielski;1;j. angielski;2;j. angielski;3";1
1253;Emilia;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;8;13;60z³;;43305;10;;1;"algorytmika;4";1
1254;Grzegorz;Nazwiskowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;19;42;70z³;;38193;15;;1;"j. hiszpañski;3;j. hiszpañski;4";1
1255;Mateusz;Obrazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;11;14;45z³;;35467;20;;1;"j. francuski;3;j. francuski;4";1
1256;Grzegorz;Pokazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;10;10;55z³;;3863;10;;1;"chemia organiczna;4";1
1257;Adrian;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;10;13;65z³;;23648;5;;1;"chemia organiczna;4";1
1258;Patrycja;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;0;0;55z³;;3863;5;;1;"chemia;3";1
1259;Krzysztof;Pokazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;29;50-80z³ zale¿nie do miejscai  poziomu;;24829;10;;1;"j. francuski;3;j. francuski;4";1
1260;Rafa³;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;14;68;45z³;;40677;10;;1;"matematyka;2";1
1261;Krzysztof;Tymczasowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;11;52;50-80z³ zale¿nie do miejscai  poziomu;;8177;15;;1;"chemia;3";1
1262;Beata;Przyk³adowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;7;16;90z³;;38193;5;;1;"matematyka;1";1
1263;Alicja;Przyk³adowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;11;23;75z³;;37967;5;;1;"j. hiszpañski;3;j. hiszpañski;4";1
1264;Przemys³aw;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;20;92;55z³;;41933;10;;1;"matematyka;1;matematyka;2;matematyka;3";1
1265;Beata;Ilustruj¹ca;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;20;21;95z³;;42850;10;;1;"matematyka;1;matematyka;2;matematyka;3";1
1266;Beata;Nazwiskowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;13;29;70z³;;19677;15;;1;"makroekonomia;4";1
1267;Patrycja;Kowalska;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;13;51;70z³;;18738;20;;1;"chemia;1;chemia;2";1
1268;Emilia;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;15;61;40z³;;38193;10;;1;"chemia;1;chemia;2";1
1269;Micha³;Przyk³adowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;18;50;50z³;;3863;5;;1;"matematyka;1;matematyka;2";1
1270;Beata;Nowak;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;10;31;55z³;;17615;5;;1;"biologia;1;biologia;2";1
1271;Marian;Obrazowy;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;9;23;50-80z³ zale¿nie do miejscai  poziomu;Oferujê jedynie sesje dwugodzinne;6908;10;;1;"fizyka;3";1
1272;Anna;Ilustracja;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;1;2;75z³;;8458;10;;1;"matematyka;1";1
1273;Alicja;Tymczasowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;8;30;100z³;;35467;15;;1;"fizyka;1;fizyka;2;fizyka;3";1
1274;Alicja;Obrazowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;11;44;45z³;;19677;20;;1;"matematyka;1;matematyka;2;matematyka;3";1
1275;Alicja;Nazwiskowa;;0;1;Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged.;15;41;70z³;;40677;10;;1;"matematyka;1;matematyka;2";1
